2021-01-09 15:27:51.131125,0
2021-01-09 15:27:51.944379,0
2021-01-09 15:27:52.966036,0
2021-01-09 15:27:54.430927,0
2021-01-09 15:27:55.092418,0
2021-01-09 15:27:55.824957,0
2021-01-09 15:27:56.514902,0
2021-01-09 15:27:57.177660,0
2021-01-09 15:27:57.897089,0
2021-01-09 15:27:58.597629,0
2021-01-09 15:27:59.474851,0
2021-01-09 15:28:00.136919,0
2021-01-09 15:28:00.859527,0
2021-01-09 15:28:01.568066,0
2021-01-09 15:28:02.231614,0
2021-01-09 15:28:02.937787,0
2021-01-09 15:28:04.140922,0
2021-01-09 15:28:04.963508,0
2021-01-09 15:28:05.677440,0
2021-01-09 15:28:06.389620,0
2021-01-09 15:28:07.051636,0
2021-01-09 15:28:07.748525,0
2021-01-09 15:28:08.476584,0
2021-01-09 15:28:09.676293,0
2021-01-09 15:28:10.987467,0
2021-01-09 15:28:12.680463,0
2021-01-09 15:28:13.531941,0
2021-01-09 15:28:14.415347,0
2021-01-09 15:28:15.102118,0
2021-01-09 15:28:15.821139,0
2021-01-09 15:28:16.699304,0
2021-01-09 15:28:17.408424,0
2021-01-09 15:28:18.072122,0
2021-01-09 15:28:18.771605,0
2021-01-09 15:28:19.961070,0
2021-01-09 15:28:24.085246,0
2021-01-09 15:28:25.415523,0
2021-01-09 15:28:26.289176,0
2021-01-09 15:28:40.103859,0
2021-01-09 15:28:45.589379,0
2021-01-09 15:28:46.253103,0
2021-01-09 15:28:46.940959,0
2021-01-09 15:28:47.659869,0
2021-01-09 15:28:47.660254,1674679000006
2021-01-09 15:28:48.323874,0
2021-01-09 15:28:48.324248,9384693000006
2021-01-09 15:28:49.053764,0
2021-01-09 15:28:54.329869,0
2021-01-09 15:28:56.011678,0
2021-01-09 15:28:56.703898,0
2021-01-09 15:28:57.420810,0
2021-01-09 15:28:58.082797,0
2021-01-09 15:28:58.816754,0
2021-01-09 15:29:02.976312,0
2021-01-09 15:29:03.638379,0
2021-01-09 15:29:04.325100,0
2021-01-09 15:29:05.041604,0
2021-01-09 15:29:05.701929,0
2021-01-09 15:29:06.433848,0
2021-01-09 15:29:07.306631,0
2021-01-09 15:29:08.184606,0
2021-01-09 15:29:09.222992,0
2021-01-09 15:29:10.051489,0
2021-01-09 15:29:10.765948,0
2021-01-09 15:29:11.480373,0
2021-01-09 15:29:12.143612,0
2021-01-09 15:29:12.997348,0
2021-01-09 15:29:13.848528,0
2021-01-09 15:29:16.804300,0
2021-01-09 15:29:19.105806,0
2021-01-09 15:29:19.846209,0
2021-01-09 15:29:22.153070,0
2021-01-09 15:29:23.662829,0
2021-01-09 15:29:24.532339,0
2021-01-09 15:29:25.403320,0
2021-01-09 15:29:26.104075,0
2021-01-09 15:29:26.819123,0
2021-01-09 15:29:27.694510,0
2021-01-09 15:29:28.557267,0
2021-01-09 15:29:33.614873,0
2021-01-09 15:29:35.248360,0
2021-01-09 15:29:36.745092,0
2021-01-09 15:29:37.773428,0
2021-01-09 15:29:38.749036,0
2021-01-09 15:29:39.780446,0
2021-01-09 15:29:41.123359,0
2021-01-09 15:29:42.002479,0
2021-01-09 15:29:43.653433,0
2021-01-09 15:29:44.831040,0
2021-01-09 15:29:46.014051,0
2021-01-09 15:29:47.352399,0
2021-01-09 15:29:48.221263,0
2021-01-09 15:29:49.244811,0
2021-01-09 15:29:49.974320,0
2021-01-09 15:29:51.464897,0
2021-01-09 15:29:52.124155,0
2021-01-09 15:29:53.311957,0
2021-01-09 15:29:53.969728,0
2021-01-09 15:29:54.690688,0
2021-01-09 15:29:56.337575,0
2021-01-09 15:29:57.043045,0
2021-01-09 15:29:57.743059,0
2021-01-09 15:29:58.914486,0
2021-01-09 15:29:59.615766,0
2021-01-09 15:30:00.330325,0
2021-01-09 15:30:01.197718,0
2021-01-09 15:30:01.854962,0
2021-01-09 15:30:02.565683,0
2021-01-09 15:30:03.888399,0
2021-01-09 15:30:05.378339,0
2021-01-09 15:30:06.034859,0
2021-01-09 15:30:07.070579,0
2021-01-09 15:30:07.727366,0
2021-01-09 15:30:08.577774,0
2021-01-09 15:30:09.774846,0
2021-01-09 15:30:10.589421,0
2021-01-09 15:30:11.316325,0
2021-01-09 15:30:12.177036,0
2021-01-09 15:30:12.889561,0
2021-01-09 15:30:14.071744,0
2021-01-09 15:30:14.762602,0
2021-01-09 15:30:15.633535,0
2021-01-09 15:30:16.657028,0
2021-01-09 15:30:17.942946,0
2021-01-09 15:30:18.636989,0
2021-01-09 15:30:19.346632,0
2021-01-09 15:30:20.004702,0
2021-01-09 15:30:20.735637,0
2021-01-09 15:30:21.409148,0
2021-01-09 15:30:22.276778,0
2021-01-09 15:30:23.131675,0
2021-01-09 15:30:23.820924,0
2021-01-09 15:30:24.531898,0
2021-01-09 15:30:25.557478,0
2021-01-09 15:30:26.572476,0
2021-01-09 15:30:27.231440,0
2021-01-09 15:30:27.956063,0
2021-01-09 15:30:28.641047,0
2021-01-09 15:30:29.492660,0
2021-01-09 15:30:30.345479,0
2021-01-09 15:30:31.077878,0
2021-01-09 15:30:31.940716,0
2021-01-09 15:30:33.436702,0
2021-01-09 15:30:34.922064,0
2021-01-09 15:30:35.944478,0
2021-01-09 15:30:36.671973,0
2021-01-09 15:30:37.536395,0
2021-01-09 15:30:38.246688,0
2021-01-09 15:30:38.905033,0
2021-01-09 15:30:39.630825,0
2021-01-09 15:30:40.307332,0
2021-01-09 15:30:41.006099,0
2021-01-09 15:30:42.180334,0
2021-01-09 15:30:58.074648,0
2021-01-09 15:30:58.736067,1
2021-01-09 15:31:47.411077,1
2021-01-09 15:32:00.526021,9384693000006
2021-01-09 15:32:01.187328,1
2021-01-09 15:32:05.656636,1
2021-01-09 15:32:08.085761,0
2021-01-09 15:32:08.957719,0
2021-01-09 15:32:25.065810,0
2021-01-09 15:32:27.020511,0
2021-01-09 15:32:27.711569,0
2021-01-09 15:32:28.752568,0
2021-01-09 15:32:29.613365,0
2021-01-09 15:32:30.349615,0
2021-01-09 15:32:31.036181,0
2021-01-09 15:32:31.721805,0
2021-01-09 15:32:35.983485,0
2021-01-09 15:32:36.646925,0
2021-01-09 15:32:37.334590,0
2021-01-09 15:32:38.052643,0
2021-01-09 15:32:38.715040,0
2021-01-09 15:32:39.446121,0
2021-01-09 15:32:40.145770,0
2021-01-09 15:32:40.809957,0
2021-01-09 15:32:41.517493,0
2021-01-09 15:32:43.194308,0
2021-01-09 15:32:44.049315,0
2021-01-09 15:32:44.741062,0
2021-01-09 15:32:45.460679,0
2021-01-09 15:32:46.121449,0
2021-01-09 15:32:46.857389,0
2021-01-09 15:32:47.548528,0
2021-01-09 15:32:53.511923,0
2021-01-09 15:32:54.223132,0
2021-01-09 15:32:58.292680,0
2021-01-09 15:33:00.662856,0
2021-01-09 15:33:01.518915,0
2021-01-09 15:33:02.199024,0
2021-01-09 15:33:03.209154,0
2021-01-09 15:33:04.384351,0
2021-01-09 15:33:06.274928,0
2021-01-09 15:33:10.520722,0
2021-01-09 15:33:25.183392,0
2021-01-09 15:33:25.841444,0
2021-01-09 15:33:27.785710,0
2021-01-09 15:33:28.443033,0
2021-01-09 15:33:29.122811,0
2021-01-09 15:33:29.829004,0
2021-01-09 15:33:31.466796,0
2021-01-09 15:33:32.172043,0
2021-01-09 15:33:32.827935,0
2021-01-09 15:33:33.542394,0
2021-01-09 15:33:34.396876,0
2021-01-09 15:33:35.258024,0
2021-01-09 15:33:35.967387,0
2021-01-09 15:33:36.648226,0
2021-01-09 15:33:37.507828,0
2021-01-09 15:33:38.371927,0
2021-01-09 15:33:39.036214,0
2021-01-09 15:33:39.750251,0
2021-01-09 15:33:40.433448,0
2021-01-09 15:33:41.087265,0
2021-01-09 15:33:41.957566,0
2021-01-09 15:33:42.795484,0
2021-01-09 15:33:43.482815,0
2021-01-09 15:33:44.188874,0
2021-01-09 15:33:44.844505,0
2021-01-09 15:33:45.688846,0
2021-01-09 15:33:46.381105,0
2021-01-09 15:33:47.243078,0
2021-01-09 15:33:47.949305,0
2021-01-09 15:33:48.605794,0
2021-01-09 15:33:49.316697,0
2021-01-09 15:33:50.329734,0
2021-01-09 15:33:51.043563,0
2021-01-09 15:33:51.732940,0
2021-01-09 15:33:52.388648,0
2021-01-09 15:33:53.085635,0
2021-01-09 15:46:45.584930,0
2021-01-09 15:46:45.585677,9384693000006
2021-01-09 15:46:46.255473,0
2021-01-09 15:46:46.952720,0
2021-01-09 15:46:47.832507,0
2021-01-09 15:46:48.550551,0
2021-01-09 15:46:49.237945,1
2021-01-09 15:46:52.798748,0
2021-01-09 15:46:53.509086,0
2021-01-09 15:46:54.172198,0
2021-01-09 15:46:54.867750,0
2021-01-09 15:46:55.585850,0
2021-01-09 15:46:56.243191,0
2021-01-09 15:46:56.927459,0
2021-01-09 15:46:57.641267,0
2021-01-09 15:46:58.303043,0
2021-01-09 15:46:59.038626,0
2021-01-09 15:46:59.729400,0
2021-01-09 15:47:00.388032,0
2021-01-09 15:47:01.102292,0
2021-01-09 15:47:01.793290,0
2021-01-09 15:47:02.669454,0
2021-01-09 15:47:03.333777,0
2021-01-09 15:47:04.061896,0
2021-01-09 15:47:05.581097,0
2021-01-09 15:47:06.287040,0
2021-01-09 15:47:06.948593,0
2021-01-09 15:47:07.645432,0
2021-01-09 15:47:08.362627,0
2021-01-09 15:47:09.030449,0
2021-01-09 15:47:10.075643,1
2021-01-09 15:47:13.056817,1
2021-01-09 15:47:15.472870,1
2021-01-09 15:47:17.812358,1
2021-01-09 15:47:20.730075,1
2021-01-09 15:47:23.133279,1
2021-01-09 15:47:25.440820,1
2021-01-09 15:47:27.753101,1
2021-01-09 15:47:30.071855,1
2021-01-09 15:47:32.607697,1
2021-01-09 15:47:34.968381,1
2021-01-09 15:47:37.302497,1
2021-01-09 15:47:39.697021,1
2021-01-09 15:47:42.538774,0
2021-01-09 15:47:43.194851,0
2021-01-09 15:47:43.917947,0
2021-01-09 15:47:44.599295,0
2021-01-09 15:47:45.256287,1
2021-01-09 15:47:47.638067,1
2021-01-09 15:47:50.011083,1
2021-01-09 15:47:52.435051,1
2021-01-09 15:47:54.803438,1
2021-01-09 15:47:57.682271,1
2021-01-09 15:48:00.097780,1
2021-01-09 15:48:02.520508,1
2021-01-09 15:48:04.934125,0
2021-01-09 15:48:05.615847,0
2021-01-09 15:48:06.317086,0
2021-01-09 15:48:07.018107,1
2021-01-09 15:48:10.198230,1
2021-01-09 15:48:12.572487,0
2021-01-09 15:48:13.271973,0
2021-01-09 15:48:13.929808,1
2021-01-09 15:48:18.014019,1
2021-01-09 15:48:20.729544,1
2021-01-09 15:48:23.100384,1
2021-01-09 15:48:25.475742,1
2021-01-09 15:48:27.896615,1
2021-01-09 15:48:30.263113,1
2021-01-09 15:48:32.779928,0
2021-01-09 15:48:33.485302,1
2021-01-09 15:48:35.824789,1
2021-01-09 15:48:38.192043,1
2021-01-09 15:48:40.616929,1
2021-01-09 15:48:42.984923,1
2021-01-09 15:48:45.507421,1
2021-01-09 15:48:48.212727,1
2021-01-09 15:48:51.132663,1
2021-01-09 15:48:53.619325,1
2021-01-09 15:48:56.351602,1
2021-01-09 15:48:58.749913,1
2021-01-09 15:49:01.119657,1
2021-01-09 15:49:03.544101,1
2021-01-09 15:49:05.919027,1
2021-01-09 15:49:08.467330,0
2021-01-09 15:49:09.323088,1
2021-01-09 15:49:11.640724,1
2021-01-09 15:49:14.060491,1
2021-01-09 15:49:16.430988,1
2021-01-09 15:49:18.981932,1
2021-01-09 15:49:21.356745,1
2021-01-09 15:49:23.783029,1
2021-01-09 15:49:26.157007,1
2021-01-09 15:49:28.550575,1
2021-01-09 15:49:30.924513,1
2021-01-09 15:49:33.355686,1
2021-01-09 15:49:35.726020,1
2021-01-09 15:49:38.124872,1
2021-01-09 15:49:40.499723,1
2021-01-09 15:49:42.926829,1
2021-01-09 15:49:45.305931,1
2021-01-09 15:49:47.731380,1
2021-01-09 15:49:50.107466,1
2021-01-09 15:49:54.387053,1
